Date,Time,Ch1: [ppm],Concentration Status,Temp [°C],Temp. Status
20240314,00:12:52,17.5,G,66.2,G
20240314,00:12:57,17.5,G,66.2,G
20240314,00:13:02,17.5,G,66.2,G
20240314,00:13:07,17.5,G,66.2,G
20240314,00:13:12,17.4,G,66.2,G
20240314,00:13:17,17.4,G,66.2,G
20240314,00:13:22,17.4,G,66.2,G
20240314,00:13:27,17.4,G,66.2,G
20240314,00:13:32,17.4,G,66.2,G
20240314,00:13:37,17.3,G,66.2,G
20240314,00:13:42,17.3,G,66.2,G
20240314,00:13:47,17.3,G,66.2,G
20240314,00:13:52,17.3,G,66.2,G
20240314,00:13:57,17.3,G,66.2,G
20240314,00:14:02,17.4,G,66.2,G
20240314,00:14:07,17.4,G,66.2,G
20240314,00:14:12,17.5,G,66.2,G
20240314,00:14:17,17.5,G,66.2,G
20240314,00:14:22,17.5,G,66.2,G
20240314,00:14:27,17.5,G,66.2,G
20240314,00:14:32,17.5,G,66.2,G
20240314,00:14:37,17.5,G,66.2,G
20240314,00:14:42,17.5,G,66.2,G
20240314,00:14:47,17.4,G,66.2,G
20240314,00:14:52,17.4,G,66.2,G
20240314,00:14:57,17.4,G,66.2,G
20240314,00:15:02,17.3,G,66.2,G
20240314,00:15:07,17.3,G,66.2,G
20240314,00:15:12,17.4,G,66.2,G
20240314,00:15:17,17.4,G,66.2,G
20240314,00:15:22,17.4,G,66.2,G
20240314,00:15:27,17.5,G,66.2,G
20240314,00:15:32,17.5,G,66.2,G
20240314,00:15:37,17.5,G,66.2,G
20240314,00:15:42,17.5,G,66.2,G
20240314,00:15:47,17.5,G,66.2,G
20240314,00:15:52,17.5,G,66.2,G
20240314,00:15:57,17.4,G,66.2,G
20240314,00:16:02,17.4,G,66.2,G
20240314,00:16:07,17.4,G,66.2,G
20240314,00:16:12,17.4,G,66.2,G
20240314,00:16:17,17.4,G,66.2,G
20240314,00:16:22,17.4,G,66.2,G
20240314,00:16:27,17.4,G,66.2,G
20240314,00:16:32,17.4,G,66.2,G
20240314,00:16:37,17.4,G,66.2,G
20240314,00:16:42,17.5,G,66.2,G
20240314,00:16:47,17.5,G,66.2,G
20240314,00:16:52,17.5,G,66.2,G
20240314,00:16:57,17.5,G,66.2,G
20240314,00:17:02,17.5,G,66.2,G
20240314,00:17:07,17.5,G,66.2,G
20240314,00:17:12,17.6,G,66.2,G
20240314,00:17:17,17.6,G,66.2,G
20240314,00:17:22,17.6,G,66.2,G
20240314,00:17:27,17.6,G,66.2,G
20240314,00:17:32,17.6,G,66.2,G
20240314,00:17:37,17.6,G,66.2,G
20240314,00:17:42,17.6,G,66.2,G
20240314,00:17:47,17.6,G,66.2,G
20240314,00:17:52,17.6,G,66.2,G
20240314,00:17:57,17.6,G,66.2,G
20240314,00:18:02,17.6,G,66.2,G
20240314,00:18:07,17.6,G,66.2,G
20240314,00:18:12,17.6,G,66.2,G
20240314,00:18:17,17.5,G,66.2,G
20240314,00:18:22,17.5,G,66.2,G
20240314,00:18:27,17.5,G,66.2,G
20240314,00:18:32,17.4,G,66.2,G
20240314,00:18:37,17.4,G,66.2,G
20240314,00:18:42,17.4,G,66.2,G
20240314,00:18:47,17.4,G,66.2,G
20240314,00:18:52,17.5,G,66.2,G
20240314,00:18:57,17.5,G,66.2,G
20240314,00:19:02,17.5,G,66.2,G
20240314,00:19:07,17.4,G,66.2,G
20240314,00:19:12,17.4,G,66.2,G
20240314,00:19:17,17.4,G,66.2,G
20240314,00:19:22,17.4,G,66.2,G
20240314,00:19:27,17.4,G,66.2,G
20240314,00:19:32,17.4,G,66.2,G
20240314,00:19:37,17.4,G,66.2,G
20240314,00:19:42,17.3,G,66.2,G
20240314,00:19:47,17.3,G,66.2,G
20240314,00:19:52,17.3,G,66.2,G
20240314,00:19:57,17.3,G,66.2,G
20240314,00:20:02,17.4,G,66.2,G
20240314,00:20:07,17.4,G,66.2,G
20240314,00:20:12,17.4,G,66.2,G
20240314,00:20:17,17.5,G,66.2,G
20240314,00:20:22,17.5,G,66.2,G
20240314,00:20:27,17.5,G,66.2,G
20240314,00:20:32,17.5,G,66.2,G
20240314,00:20:37,17.5,G,66.2,G
20240314,00:20:42,17.5,G,66.2,G
20240314,00:20:47,17.5,G,66.2,G
20240314,00:20:52,17.5,G,66.2,G
20240314,00:20:57,17.5,G,66.2,G
20240314,00:21:02,17.5,G,66.2,G
20240314,00:21:07,17.5,G,66.2,G
20240314,00:21:12,17.4,G,66.2,G
20240314,00:21:17,17.4,G,66.2,G
20240314,00:21:22,17.4,G,66.2,G
20240314,00:21:27,17.4,G,66.2,G
20240314,00:21:32,17.4,G,66.2,G
20240314,00:21:37,17.4,G,66.2,G
20240314,00:21:42,17.4,G,66.2,G
20240314,00:21:47,17.5,G,66.2,G
20240314,00:21:52,17.5,G,66.2,G
20240314,00:21:57,17.5,G,66.2,G
20240314,00:22:02,17.5,G,66.2,G
20240314,00:22:07,17.5,G,66.2,G
20240314,00:22:12,17.6,G,66.2,G
20240314,00:22:17,17.6,G,66.2,G
20240314,00:22:22,17.6,G,66.2,G
20240314,00:22:27,17.6,G,66.2,G
20240314,00:22:32,17.6,G,66.2,G
20240314,00:22:37,17.6,G,66.2,G
20240314,00:22:42,17.6,G,66.2,G
20240314,00:22:47,17.6,G,66.2,G
20240314,00:22:52,17.7,G,66.2,G
20240314,00:22:57,17.6,G,66.2,G
20240314,00:23:02,17.6,G,66.2,G
20240314,00:23:07,17.6,G,66.2,G
20240314,00:23:12,17.6,G,66.2,G
20240314,00:23:17,17.6,G,66.2,G
20240314,00:23:22,17.6,G,66.2,G
20240314,00:23:27,17.6,G,66.2,G
20240314,00:23:32,17.6,G,66.2,G
20240314,00:23:37,17.6,G,66.2,G
20240314,00:23:42,17.5,G,66.2,G
20240314,00:23:47,17.5,G,66.2,G
20240314,00:23:52,17.5,G,66.2,G
20240314,00:23:57,17.5,G,66.2,G
20240314,00:24:02,17.5,G,66.2,G
20240314,00:24:07,17.5,G,66.2,G
20240314,00:24:12,17.5,G,66.2,G
20240314,00:24:17,17.4,G,66.2,G
20240314,00:24:22,17.4,G,66.2,G
20240314,00:24:27,17.3,G,66.2,G
20240314,00:24:32,17.4,G,66.2,G
20240314,00:24:37,17.4,G,66.2,G
20240314,00:24:42,17.4,G,66.2,G
20240314,00:24:47,17.4,G,66.2,G
20240314,00:24:52,17.4,G,66.2,G
20240314,00:24:57,17.4,G,66.2,G
20240314,00:25:02,17.4,G,66.2,G
20240314,00:25:07,17.4,G,66.2,G
20240314,00:25:12,17.4,G,66.2,G
20240314,00:25:17,17.4,G,66.2,G
20240314,00:25:22,17.4,G,66.2,G
20240314,00:25:27,17.5,G,66.2,G
20240314,00:25:32,17.5,G,66.2,G
20240314,00:25:37,17.5,G,66.2,G
20240314,00:25:42,17.5,G,66.2,G
20240314,00:25:47,17.6,G,66.2,G
20240314,00:25:52,17.6,G,66.2,G
20240314,00:25:57,17.6,G,66.2,G
20240314,00:26:02,17.6,G,66.2,G
20240314,00:26:07,17.5,G,66.2,G
20240314,00:26:12,17.5,G,66.2,G
20240314,00:26:17,17.4,G,66.2,G
20240314,00:26:22,17.4,G,66.2,G
20240314,00:26:27,17.4,G,66.2,G
20240314,00:26:32,17.4,G,66.2,G
20240314,00:26:37,17.4,G,66.2,G
20240314,00:26:42,17.4,G,66.2,G
20240314,00:26:47,17.4,G,66.2,G
20240314,00:26:52,17.4,G,66.2,G
20240314,00:26:57,17.4,G,66.2,G
20240314,00:27:02,17.4,G,66.2,G
20240314,00:27:07,17.4,G,66.2,G
20240314,00:27:12,17.4,G,66.2,G
20240314,00:27:17,17.4,G,66.2,G
20240314,00:27:22,17.4,G,66.2,G
20240314,00:27:27,17.4,G,66.2,G
20240314,00:27:32,17.4,G,66.2,G
20240314,00:27:37,17.4,G,66.2,G
20240314,00:27:42,17.4,G,66.2,G
20240314,00:27:47,17.4,G,66.2,G
20240314,00:27:52,17.4,G,66.2,G
20240314,00:27:57,17.4,G,66.2,G
20240314,00:28:02,17.5,G,66.2,G
20240314,00:28:07,17.5,G,66.2,G
20240314,00:28:12,17.5,G,66.2,G
20240314,00:28:17,17.6,G,66.2,G
20240314,00:28:22,17.6,G,66.2,G
20240314,00:28:27,17.6,G,66.2,G
20240314,00:28:32,17.5,G,66.2,G
20240314,00:28:37,17.5,G,66.2,G
20240314,00:28:42,17.5,G,66.2,G
20240314,00:28:47,17.5,G,66.2,G
20240314,00:28:52,17.5,G,66.2,G
20240314,00:28:57,17.5,G,66.2,G
20240314,00:29:02,17.5,G,66.2,G
20240314,00:29:07,17.5,G,66.2,G
20240314,00:29:12,17.5,G,66.2,G
20240314,00:29:17,17.4,G,66.2,G
20240314,00:29:22,17.4,G,66.2,G
20240314,00:29:27,17.4,G,66.2,G
20240314,00:29:32,17.4,G,66.2,G
20240314,00:29:37,17.4,G,66.2,G
20240314,00:29:42,17.4,G,66.2,G
20240314,00:29:47,17.4,G,66.2,G
20240314,00:29:52,17.4,G,66.2,G
20240314,00:29:57,17.4,G,66.2,G
20240314,00:30:02,17.4,G,66.2,G
20240314,00:30:07,17.4,G,66.2,G
20240314,00:30:12,17.4,G,66.2,G
20240314,00:30:17,17.4,G,66.2,G
20240314,00:30:22,17.4,G,66.2,G
20240314,00:30:27,17.4,G,66.2,G
20240314,00:30:32,17.4,G,66.2,G
20240314,00:30:37,17.4,G,66.2,G
20240314,00:30:42,17.5,G,66.2,G
20240314,00:30:47,17.5,G,66.2,G
20240314,00:30:52,17.5,G,66.2,G
20240314,00:30:57,17.5,G,66.2,G
20240314,00:31:02,17.5,G,66.2,G
20240314,00:31:07,17.5,G,66.2,G
20240314,00:31:12,17.5,G,66.2,G
20240314,00:31:17,17.5,G,66.2,G
20240314,00:31:22,17.5,G,66.2,G
20240314,00:31:27,17.5,G,66.2,G
20240314,00:31:32,17.5,G,66.2,G
20240314,00:31:37,17.5,G,66.2,G
20240314,00:31:42,17.6,G,66.2,G
20240314,00:31:47,17.6,G,66.2,G
20240314,00:31:52,17.6,G,66.2,G
20240314,00:31:57,17.5,G,66.2,G
20240314,00:32:02,17.5,G,66.2,G
20240314,00:32:07,17.5,G,66.2,G
20240314,00:32:12,17.4,G,66.2,G
20240314,00:32:17,17.4,G,66.2,G
20240314,00:32:22,17.4,G,66.2,G
20240314,00:32:27,17.5,G,66.2,G
20240314,00:32:32,17.5,G,66.2,G
20240314,00:32:37,17.5,G,66.2,G
20240314,00:32:42,17.5,G,66.2,G
20240314,00:32:47,17.4,G,66.2,G
20240314,00:32:52,17.4,G,66.2,G
20240314,00:32:57,17.3,G,66.2,G
20240314,00:33:02,17.4,G,66.2,G
20240314,00:33:07,17.4,G,66.2,G
20240314,00:33:12,17.5,G,66.2,G
20240314,00:33:17,17.5,G,66.2,G
20240314,00:33:22,17.5,G,66.2,G
20240314,00:33:27,17.5,G,66.2,G
20240314,00:33:32,17.5,G,66.2,G
20240314,00:33:37,17.4,G,66.2,G
20240314,00:33:42,17.4,G,66.2,G
20240314,00:33:47,17.4,G,66.2,G
20240314,00:33:52,17.4,G,66.2,G
20240314,00:33:57,17.4,G,66.2,G
20240314,00:34:02,17.4,G,66.2,G
20240314,00:34:07,17.4,G,66.2,G
20240314,00:34:12,17.4,G,66.2,G
20240314,00:34:17,17.5,G,66.2,G
20240314,00:34:22,17.5,G,66.2,G
20240314,00:34:27,17.6,G,66.2,G
20240314,00:34:32,17.6,G,66.2,G
20240314,00:34:37,17.6,G,66.2,G
20240314,00:34:42,17.6,G,66.2,G
20240314,00:34:47,17.6,G,66.2,G
20240314,00:34:52,17.6,G,66.2,G
20240314,00:34:57,17.6,G,66.2,G
20240314,00:35:02,17.6,G,66.2,G
20240314,00:35:07,17.6,G,66.2,G
20240314,00:35:12,17.6,G,66.2,G
20240314,00:35:17,17.6,G,66.2,G
20240314,00:35:22,17.6,G,66.2,G
20240314,00:35:27,17.6,G,66.2,G
20240314,00:35:32,17.6,G,66.2,G
20240314,00:35:37,17.6,G,66.2,G
20240314,00:35:42,17.6,G,66.2,G
20240314,00:35:47,17.6,G,66.2,G
20240314,00:35:52,17.5,G,66.2,G
20240314,00:35:57,17.5,G,66.2,G
20240314,00:36:02,17.5,G,66.2,G
20240314,00:36:07,17.4,G,66.2,G
20240314,00:36:12,17.4,G,66.2,G
20240314,00:36:17,17.4,G,66.2,G
20240314,00:36:22,17.4,G,66.2,G
20240314,00:36:27,17.5,G,66.2,G
20240314,00:36:32,17.5,G,66.2,G
20240314,00:36:37,17.5,G,66.2,G
20240314,00:36:42,17.5,G,66.2,G
20240314,00:36:47,17.6,G,66.2,G
20240314,00:36:52,17.6,G,66.2,G
20240314,00:36:57,17.6,G,66.2,G
20240314,00:37:02,17.6,G,66.2,G
20240314,00:37:07,17.6,G,66.2,G
20240314,00:37:12,17.6,G,66.2,G
20240314,00:37:17,17.6,G,66.2,G
20240314,00:37:22,17.6,G,66.2,G
20240314,00:37:27,17.6,G,66.2,G
20240314,00:37:32,17.6,G,66.2,G
20240314,00:37:37,17.6,G,66.2,G
20240314,00:37:42,17.6,G,66.2,G
20240314,00:37:47,17.6,G,66.2,G
20240314,00:37:52,17.6,G,66.2,G
20240314,00:37:57,17.6,G,66.2,G
20240314,00:38:02,17.5,G,66.2,G
20240314,00:38:07,17.5,G,66.2,G
20240314,00:38:12,17.6,G,66.2,G
20240314,00:38:17,17.6,G,66.2,G
20240314,00:38:22,17.6,G,66.2,G
20240314,00:38:27,17.6,G,66.2,G
20240314,00:38:32,17.6,G,66.2,G
20240314,00:38:37,17.6,G,66.2,G
20240314,00:38:42,17.5,G,66.2,G
20240314,00:38:47,17.5,G,66.2,G
20240314,00:38:52,17.5,G,66.2,G
20240314,00:38:57,17.5,G,66.2,G
20240314,00:39:02,17.5,G,66.2,G
20240314,00:39:07,17.5,G,66.2,G
20240314,00:39:12,17.5,G,66.2,G
20240314,00:39:17,17.5,G,66.2,G
20240314,00:39:22,17.4,G,66.2,G
20240314,00:39:27,17.4,G,66.2,G
20240314,00:39:32,17.4,G,66.2,G
20240314,00:39:37,17.4,G,66.2,G
20240314,00:39:42,17.4,G,66.2,G
20240314,00:39:47,17.5,G,66.2,G
20240314,00:39:52,17.4,G,66.2,G
20240314,00:39:57,17.4,G,66.2,G
20240314,00:40:02,17.4,G,66.2,G
20240314,00:40:07,17.4,G,66.2,G
20240314,00:40:12,17.4,G,66.2,G
20240314,00:40:17,17.4,G,66.2,G
20240314,00:40:22,17.4,G,66.2,G
20240314,00:40:27,17.4,G,66.2,G
20240314,00:40:32,17.4,G,66.2,G
20240314,00:40:37,17.4,G,66.2,G
20240314,00:40:42,17.5,G,66.2,G
20240314,00:40:47,17.5,G,66.2,G
20240314,00:40:52,17.6,G,66.2,G
20240314,00:40:57,17.6,G,66.2,G
20240314,00:41:02,17.6,G,66.2,G
20240314,00:41:07,17.6,G,66.2,G
20240314,00:41:12,17.6,G,66.2,G
20240314,00:41:17,17.6,G,66.2,G
20240314,00:41:22,17.6,G,66.2,G
20240314,00:41:27,17.6,G,66.2,G
20240314,00:41:32,17.6,G,66.2,G
20240314,00:41:37,17.6,G,66.2,G
20240314,00:41:42,17.6,G,66.2,G
20240314,00:41:47,17.6,G,66.2,G
20240314,00:41:52,17.5,G,66.2,G
20240314,00:41:57,17.5,G,66.2,G
20240314,00:42:02,17.5,G,66.2,G
20240314,00:42:07,17.5,G,66.2,G
20240314,00:42:12,17.5,G,66.2,G
20240314,00:42:17,17.5,G,66.2,G
20240314,00:42:22,17.5,G,66.2,G
20240314,00:42:27,17.5,G,66.2,G
20240314,00:42:32,17.5,G,66.2,G
20240314,00:42:37,17.6,G,66.2,G
20240314,00:42:42,17.5,G,66.2,G
20240314,00:42:47,17.5,G,66.2,G
20240314,00:42:52,17.5,G,66.2,G
20240314,00:42:57,17.6,G,66.2,G
20240314,00:43:02,17.6,G,66.2,G
20240314,00:43:07,17.6,G,66.2,G
20240314,00:43:12,17.6,G,66.2,G
20240314,00:43:17,17.6,G,66.2,G
20240314,00:43:22,17.6,G,66.2,G
20240314,00:43:27,17.6,G,66.2,G
20240314,00:43:32,17.6,G,66.2,G
20240314,00:43:37,17.6,G,66.2,G
20240314,00:43:42,17.6,G,66.2,G
20240314,00:43:47,17.6,G,66.2,G
20240314,00:43:52,17.6,G,66.2,G
20240314,00:43:57,17.6,G,66.2,G
20240314,00:44:02,17.6,G,66.2,G
20240314,00:44:07,17.6,G,66.2,G
20240314,00:44:12,17.7,G,66.2,G
20240314,00:44:17,17.7,G,66.2,G
20240314,00:44:22,17.7,G,66.2,G
20240314,00:44:27,17.7,G,66.2,G
20240314,00:44:32,17.7,G,66.2,G
20240314,00:44:37,17.6,G,66.2,G
20240314,00:44:42,17.6,G,66.2,G
20240314,00:44:47,17.6,G,66.2,G
20240314,00:44:52,17.5,G,66.2,G
20240314,00:44:57,17.5,G,66.2,G
20240314,00:45:02,17.4,G,66.2,G
20240314,00:45:07,17.4,G,66.2,G
20240314,00:45:12,17.4,G,66.2,G
20240314,00:45:17,17.5,G,66.2,G
20240314,00:45:22,17.5,G,66.2,G
20240314,00:45:27,17.4,G,66.2,G
20240314,00:45:32,17.4,G,66.2,G
20240314,00:45:37,17.4,G,66.2,G
20240314,00:45:42,17.5,G,66.2,G
20240314,00:45:47,17.6,G,66.2,G
20240314,00:45:52,17.6,G,66.2,G
20240314,00:45:57,17.7,G,66.2,G
20240314,00:46:02,17.7,G,66.2,G
20240314,00:46:07,17.7,G,66.2,G
20240314,00:46:12,17.7,G,66.2,G
20240314,00:46:17,17.6,G,66.2,G
20240314,00:46:22,17.6,G,66.2,G
20240314,00:46:27,17.6,G,66.2,G
20240314,00:46:32,17.6,G,66.2,G
20240314,00:46:37,17.6,G,66.2,G
20240314,00:46:42,17.6,G,66.2,G
20240314,00:46:47,17.6,G,66.2,G
20240314,00:46:52,17.6,G,66.2,G
20240314,00:46:57,17.6,G,66.2,G
20240314,00:47:02,17.5,G,66.2,G
20240314,00:47:07,17.5,G,66.2,G
20240314,00:47:12,17.5,G,66.2,G
20240314,00:47:17,17.5,G,66.2,G
20240314,00:47:22,17.5,G,66.2,G
20240314,00:47:27,17.6,G,66.2,G
20240314,00:47:32,17.6,G,66.2,G
20240314,00:47:37,17.6,G,66.2,G
20240314,00:47:42,17.6,G,66.2,G
20240314,00:47:47,17.6,G,66.2,G
20240314,00:47:52,17.6,G,66.2,G
20240314,00:47:57,17.6,G,66.2,G
20240314,00:48:02,17.5,G,66.2,G
20240314,00:48:07,17.5,G,66.2,G
20240314,00:48:12,17.5,G,66.2,G
20240314,00:48:17,17.5,G,66.2,G
20240314,00:48:22,17.5,G,66.2,G
20240314,00:48:27,17.4,G,66.2,G
20240314,00:48:32,17.4,G,66.2,G
20240314,00:48:37,17.4,G,66.2,G
20240314,00:48:42,17.4,G,66.2,G
20240314,00:48:47,17.4,G,66.2,G
20240314,00:48:52,17.4,G,66.2,G
20240314,00:48:57,17.4,G,66.2,G
20240314,00:49:02,17.4,G,66.2,G
20240314,00:49:07,17.4,G,66.2,G
20240314,00:49:12,17.5,G,66.2,G
20240314,00:49:17,17.5,G,66.2,G
20240314,00:49:22,17.5,G,66.2,G
20240314,00:49:27,17.6,G,66.2,G
20240314,00:49:32,17.6,G,66.2,G
20240314,00:49:37,17.6,G,66.2,G
20240314,00:49:42,17.6,G,66.2,G
20240314,00:49:47,17.6,G,66.2,G
20240314,00:49:52,17.6,G,66.2,G
20240314,00:49:57,17.7,G,66.2,G
20240314,00:50:02,17.7,G,66.2,G
20240314,00:50:07,17.7,G,66.2,G
20240314,00:50:12,17.7,G,66.2,G
20240314,00:50:17,17.7,G,66.2,G
20240314,00:50:22,17.6,G,66.2,G
20240314,00:50:27,17.6,G,66.2,G
20240314,00:50:32,17.6,G,66.2,G
20240314,00:50:37,17.6,G,66.2,G
20240314,00:50:42,17.6,G,66.2,G
20240314,00:50:47,17.6,G,66.2,G
20240314,00:50:52,17.6,G,66.2,G
20240314,00:50:57,17.6,G,66.2,G
20240314,00:51:02,17.6,G,66.2,G
20240314,00:51:07,17.5,G,66.2,G
20240314,00:51:12,17.6,G,66.2,G
20240314,00:51:17,17.6,G,66.2,G
20240314,00:51:22,17.6,G,66.2,G
20240314,00:51:27,17.6,G,66.2,G
20240314,00:51:32,17.6,G,66.2,G
20240314,00:51:37,17.6,G,66.2,G
20240314,00:51:42,17.6,G,66.2,G
20240314,00:51:47,17.7,G,66.2,G
20240314,00:51:52,17.7,G,66.2,G
20240314,00:51:57,17.7,G,66.2,G
20240314,00:52:02,17.6,G,66.2,G
20240314,00:52:07,17.6,G,66.2,G
20240314,00:52:12,17.6,G,66.2,G
20240314,00:52:17,17.6,G,66.2,G
20240314,00:52:22,17.5,G,66.2,G
20240314,00:52:27,17.5,G,66.2,G
20240314,00:52:32,17.5,G,66.2,G
20240314,00:52:37,17.6,G,66.2,G
20240314,00:52:42,17.6,G,66.2,G
