Date,Time,Ch1: [ppm],Concentration Status,Temp [°C],Temp. Status
20240206,00:17:19,38.7,G,66.4,G
20240206,00:17:24,38.8,G,66.4,G
20240206,00:17:29,38.8,G,66.4,G
20240206,00:17:34,38.8,G,66.4,G
20240206,00:17:39,38.8,G,66.4,G
20240206,00:17:44,38.7,G,66.4,G
20240206,00:17:49,38.5,G,66.4,G
20240206,00:17:54,38.5,G,66.4,G
20240206,00:17:59,38.4,G,66.4,G
20240206,00:18:04,38.4,G,66.4,G
20240206,00:18:09,38.4,G,66.4,G
20240206,00:18:14,38.3,G,66.4,G
20240206,00:18:19,38.2,G,66.4,G
20240206,00:18:24,38.1,G,66.4,G
20240206,00:18:29,38.1,G,66.4,G
20240206,00:18:34,38.2,G,66.4,G
20240206,00:18:39,38.4,G,66.4,G
20240206,00:18:44,38.4,G,66.4,G
20240206,00:18:49,38.4,G,66.4,G
20240206,00:18:54,38.4,G,66.4,G
20240206,00:18:59,38.3,G,66.4,G
20240206,00:19:04,38.2,G,66.4,G
20240206,00:19:09,38.2,G,66.4,G
20240206,00:19:14,38.2,G,66.4,G
20240206,00:19:19,38.2,G,66.4,G
20240206,00:19:24,38.2,G,66.4,G
20240206,00:19:29,38.2,G,66.4,G
20240206,00:19:34,38.2,G,66.4,G
20240206,00:19:39,38.2,G,66.4,G
20240206,00:19:44,38.2,G,66.4,G
20240206,00:19:49,38.1,G,66.4,G
20240206,00:19:54,38.0,G,66.4,G
20240206,00:19:59,37.8,G,66.4,G
20240206,00:20:04,37.7,G,66.4,G
20240206,00:20:09,37.7,G,66.4,G
20240206,00:20:14,37.8,G,66.4,G
20240206,00:20:19,37.9,G,66.4,G
20240206,00:20:24,38.1,G,66.4,G
20240206,00:20:29,38.3,G,66.4,G
20240206,00:20:34,38.4,G,66.4,G
20240206,00:20:39,38.5,G,66.4,G
20240206,00:20:44,38.6,G,66.4,G
20240206,00:20:49,38.6,G,66.4,G
20240206,00:20:54,38.7,G,66.4,G
20240206,00:20:59,38.7,G,66.4,G
20240206,00:21:04,38.6,G,66.4,G
20240206,00:21:09,38.6,G,66.4,G
20240206,00:21:14,38.5,G,66.4,G
20240206,00:21:19,38.6,G,66.4,G
20240206,00:21:24,38.6,G,66.4,G
20240206,00:21:29,38.7,G,66.4,G
20240206,00:21:34,39.0,G,66.4,G
20240206,00:21:39,39.0,G,66.4,G
20240206,00:21:44,39.0,G,66.4,G
20240206,00:21:49,39.0,G,66.4,G
20240206,00:21:54,38.7,G,66.4,G
20240206,00:21:59,38.5,G,66.4,G
20240206,00:22:04,38.3,G,66.4,G
20240206,00:22:09,38.2,G,66.4,G
20240206,00:22:14,38.2,G,66.4,G
20240206,00:22:19,38.3,G,66.4,G
20240206,00:22:24,38.3,G,66.4,G
20240206,00:22:29,38.3,G,66.4,G
20240206,00:22:34,38.1,G,66.4,G
20240206,00:22:39,38.1,G,66.4,G
20240206,00:22:44,38.1,G,66.4,G
20240206,00:22:49,38.1,G,66.4,G
20240206,00:22:54,38.2,G,66.4,G
20240206,00:22:59,38.2,G,66.4,G
20240206,00:23:04,38.3,G,66.4,G
20240206,00:23:09,38.3,G,66.4,G
20240206,00:23:14,38.2,G,66.4,G
20240206,00:23:19,38.2,G,66.4,G
20240206,00:23:24,38.2,G,66.4,G
20240206,00:23:29,38.2,G,66.4,G
20240206,00:23:34,38.3,G,66.4,G
20240206,00:23:39,38.3,G,66.4,G
20240206,00:23:44,38.3,G,66.4,G
20240206,00:23:49,38.3,G,66.4,G
20240206,00:23:54,38.2,G,66.4,G
20240206,00:23:59,38.3,G,66.4,G
20240206,00:24:04,38.3,G,66.4,G
20240206,00:24:09,38.4,G,66.4,G
20240206,00:24:14,38.5,G,66.4,G
20240206,00:24:19,38.4,G,66.4,G
20240206,00:24:24,38.3,G,66.4,G
20240206,00:24:29,38.2,G,66.4,G
20240206,00:24:34,38.2,G,66.4,G
20240206,00:24:39,38.2,G,66.4,G
20240206,00:24:44,38.3,G,66.4,G
20240206,00:24:49,38.5,G,66.4,G
20240206,00:24:54,38.6,G,66.4,G
20240206,00:24:59,38.6,G,66.4,G
20240206,00:25:04,38.6,G,66.4,G
20240206,00:25:09,38.5,G,66.4,G
20240206,00:25:14,38.5,G,66.4,G
20240206,00:25:19,38.6,G,66.4,G
20240206,00:25:24,38.6,G,66.4,G
20240206,00:25:29,38.8,G,66.4,G
20240206,00:25:34,38.9,G,66.4,G
20240206,00:25:39,39.0,G,66.4,G
20240206,00:25:44,39.1,G,66.4,G
20240206,00:25:49,39.1,G,66.4,G
20240206,00:25:54,39.0,G,66.4,G
20240206,00:25:59,38.8,G,66.4,G
20240206,00:26:04,38.7,G,66.4,G
20240206,00:26:09,38.6,G,66.4,G
20240206,00:26:14,38.6,G,66.4,G
20240206,00:26:19,38.4,G,66.4,G
20240206,00:26:24,38.4,G,66.4,G
20240206,00:26:29,38.3,G,66.4,G
20240206,00:26:34,38.4,G,66.4,G
20240206,00:26:39,38.6,G,66.4,G
20240206,00:26:44,38.8,G,66.4,G
20240206,00:26:49,38.9,G,66.4,G
20240206,00:26:54,38.9,G,66.4,G
20240206,00:26:59,38.7,G,66.4,G
20240206,00:27:04,38.5,G,66.4,G
20240206,00:27:09,38.3,G,66.4,G
20240206,00:27:14,38.3,G,66.4,G
20240206,00:27:19,38.3,G,66.4,G
20240206,00:27:24,38.2,G,66.4,G
20240206,00:27:29,38.1,G,66.4,G
20240206,00:27:34,37.9,G,66.4,G
20240206,00:27:39,37.9,G,66.4,G
20240206,00:27:44,38.0,G,66.4,G
20240206,00:27:49,38.1,G,66.4,G
20240206,00:27:54,38.3,G,66.4,G
20240206,00:27:59,38.4,G,66.4,G
20240206,00:28:04,38.4,G,66.4,G
20240206,00:28:09,38.4,G,66.4,G
20240206,00:28:14,38.5,G,66.4,G
20240206,00:28:19,38.4,G,66.4,G
20240206,00:28:24,38.4,G,66.4,G
20240206,00:28:29,38.4,G,66.4,G
20240206,00:28:34,38.4,G,66.4,G
20240206,00:28:39,38.4,G,66.4,G
20240206,00:28:44,38.4,G,66.4,G
20240206,00:28:49,38.4,G,66.4,G
20240206,00:28:54,38.3,G,66.4,G
20240206,00:28:59,38.3,G,66.4,G
20240206,00:29:04,38.3,G,66.4,G
20240206,00:29:09,38.3,G,66.4,G
20240206,00:29:14,38.4,G,66.4,G
20240206,00:29:19,38.6,G,66.4,G
20240206,00:29:24,38.6,G,66.4,G
20240206,00:29:29,38.5,G,66.4,G
20240206,00:29:34,38.3,G,66.4,G
20240206,00:29:39,38.1,G,66.4,G
20240206,00:29:44,37.9,G,66.4,G
20240206,00:29:49,38.0,G,66.4,G
20240206,00:29:54,38.0,G,66.4,G
20240206,00:29:59,37.9,G,66.4,G
20240206,00:30:04,37.9,G,66.4,G
20240206,00:30:09,37.8,G,66.4,G
20240206,00:30:14,37.7,G,66.4,G
20240206,00:30:19,37.6,G,66.4,G
20240206,00:30:24,37.5,G,66.4,G
20240206,00:30:29,37.3,G,66.4,G
20240206,00:30:34,37.1,G,66.4,G
20240206,00:30:39,37.1,G,66.4,G
20240206,00:30:44,37.1,G,66.4,G
20240206,00:30:49,37.4,G,66.4,G
20240206,00:30:54,37.7,G,66.4,G
20240206,00:30:59,37.9,G,66.4,G
20240206,00:31:04,38.0,G,66.4,G
20240206,00:31:09,38.1,G,66.4,G
20240206,00:31:14,38.0,G,66.4,G
20240206,00:31:19,38.0,G,66.4,G
20240206,00:31:24,38.1,G,66.4,G
20240206,00:31:29,38.2,G,66.4,G
20240206,00:31:34,38.2,G,66.4,G
20240206,00:31:39,38.2,G,66.4,G
20240206,00:31:44,38.2,G,66.4,G
20240206,00:31:49,38.3,G,66.4,G
20240206,00:31:54,38.5,G,66.4,G
20240206,00:31:59,38.6,G,66.4,G
20240206,00:32:04,38.7,G,66.4,G
20240206,00:32:09,38.8,G,66.4,G
20240206,00:32:14,38.8,G,66.4,G
20240206,00:32:19,38.8,G,66.4,G
20240206,00:32:24,38.8,G,66.4,G
20240206,00:32:29,38.8,G,66.4,G
20240206,00:32:34,38.8,G,66.4,G
20240206,00:32:39,38.7,G,66.4,G
20240206,00:32:44,38.6,G,66.4,G
20240206,00:32:49,38.5,G,66.4,G
20240206,00:32:54,38.5,G,66.4,G
20240206,00:32:59,38.4,G,66.4,G
20240206,00:33:04,38.3,G,66.4,G
20240206,00:33:09,38.2,G,66.4,G
20240206,00:33:14,38.2,G,66.4,G
20240206,00:33:19,38.1,G,66.4,G
20240206,00:33:24,38.1,G,66.4,G
20240206,00:33:29,38.1,G,66.4,G
20240206,00:33:34,38.1,G,66.4,G
20240206,00:33:39,38.1,G,66.4,G
20240206,00:33:44,38.2,G,66.4,G
20240206,00:33:49,38.2,G,66.4,G
20240206,00:33:54,38.3,G,66.4,G
20240206,00:33:59,38.4,G,66.4,G
20240206,00:34:04,38.4,G,66.4,G
20240206,00:34:09,38.6,G,66.4,G
20240206,00:34:14,38.7,G,66.4,G
20240206,00:34:19,38.7,G,66.4,G
20240206,00:34:24,38.7,G,66.4,G
20240206,00:34:29,38.5,G,66.4,G
20240206,00:34:34,38.3,G,66.4,G
20240206,00:34:39,38.1,G,66.4,G
20240206,00:34:44,37.8,G,66.4,G
20240206,00:34:49,37.6,G,66.4,G
20240206,00:34:54,37.6,G,66.4,G
20240206,00:34:59,37.7,G,66.4,G
20240206,00:35:04,37.8,G,66.4,G
20240206,00:35:09,38.0,G,66.4,G
20240206,00:35:14,38.2,G,66.4,G
20240206,00:35:19,38.3,G,66.4,G
20240206,00:35:24,38.3,G,66.4,G
20240206,00:35:29,38.3,G,66.4,G
20240206,00:35:34,38.2,G,66.4,G
20240206,00:35:39,38.1,G,66.4,G
20240206,00:35:44,38.0,G,66.4,G
20240206,00:35:49,38.0,G,66.4,G
20240206,00:35:54,38.0,G,66.4,G
20240206,00:35:59,38.1,G,66.4,G
20240206,00:36:04,38.2,G,66.4,G
20240206,00:36:09,38.3,G,66.4,G
20240206,00:36:14,38.4,G,66.4,G
20240206,00:36:19,38.4,G,66.4,G
20240206,00:36:24,38.5,G,66.4,G
20240206,00:36:29,38.6,G,66.4,G
20240206,00:36:34,38.8,G,66.4,G
20240206,00:36:39,38.9,G,66.4,G
20240206,00:36:44,38.9,G,66.4,G
20240206,00:36:49,38.8,G,66.4,G
20240206,00:36:54,38.7,G,66.4,G
20240206,00:36:59,38.6,G,66.4,G
20240206,00:37:04,38.5,G,66.4,G
20240206,00:37:09,38.5,G,66.4,G
20240206,00:37:14,38.5,G,66.4,G
20240206,00:37:19,38.3,G,66.4,G
20240206,00:37:24,38.2,G,66.4,G
20240206,00:37:29,38.0,G,66.4,G
20240206,00:37:34,37.9,G,66.4,G
20240206,00:37:39,37.9,G,66.4,G
20240206,00:37:44,37.9,G,66.4,G
20240206,00:37:49,38.1,G,66.4,G
20240206,00:37:54,38.3,G,66.4,G
20240206,00:37:59,38.4,G,66.4,G
20240206,00:38:04,38.5,G,66.4,G
20240206,00:38:09,38.5,G,66.4,G
20240206,00:38:14,38.5,G,66.4,G
20240206,00:38:19,38.5,G,66.4,G
20240206,00:38:24,38.4,G,66.4,G
20240206,00:38:29,38.5,G,66.4,G
20240206,00:38:34,38.6,G,66.4,G
20240206,00:38:39,38.6,G,66.4,G
20240206,00:38:44,38.7,G,66.4,G
20240206,00:38:49,38.7,G,66.4,G
20240206,00:38:54,38.6,G,66.4,G
20240206,00:38:59,38.4,G,66.4,G
20240206,00:39:04,38.4,G,66.4,G
20240206,00:39:09,38.3,G,66.4,G
20240206,00:39:14,38.3,G,66.4,G
20240206,00:39:19,38.4,G,66.4,G
20240206,00:39:24,38.5,G,66.4,G
20240206,00:39:29,38.5,G,66.4,G
20240206,00:39:34,38.6,G,66.4,G
20240206,00:39:39,38.7,G,66.4,G
20240206,00:39:44,38.8,G,66.4,G
20240206,00:39:49,38.8,G,66.4,G
20240206,00:39:54,38.8,G,66.4,G
20240206,00:39:59,38.7,G,66.4,G
20240206,00:40:04,38.6,G,66.4,G
20240206,00:40:09,38.5,G,66.4,G
20240206,00:40:14,38.5,G,66.4,G
20240206,00:40:19,38.5,G,66.4,G
20240206,00:40:24,38.5,G,66.4,G
20240206,00:40:29,38.5,G,66.4,G
20240206,00:40:34,38.5,G,66.4,G
20240206,00:40:39,38.5,G,66.4,G
20240206,00:40:44,38.5,G,66.4,G
20240206,00:40:49,38.5,G,66.4,G
20240206,00:40:54,38.4,G,66.4,G
20240206,00:40:59,38.3,G,66.4,G
20240206,00:41:04,38.1,G,66.4,G
20240206,00:41:09,38.0,G,66.4,G
20240206,00:41:14,38.0,G,66.4,G
20240206,00:41:19,38.0,G,66.4,G
20240206,00:41:24,38.1,G,66.4,G
20240206,00:41:29,38.1,G,66.4,G
20240206,00:41:34,38.2,G,66.4,G
20240206,00:41:39,38.2,G,66.4,G
20240206,00:41:44,38.4,G,66.4,G
20240206,00:41:49,38.5,G,66.4,G
20240206,00:41:54,38.8,G,66.4,G
20240206,00:41:59,38.9,G,66.4,G
20240206,00:42:04,39.0,G,66.4,G
20240206,00:42:09,39.0,G,66.4,G
20240206,00:42:14,39.0,G,66.4,G
20240206,00:42:19,38.9,G,66.4,G
20240206,00:42:24,38.9,G,66.4,G
20240206,00:42:29,38.8,G,66.4,G
20240206,00:42:34,38.8,G,66.4,G
20240206,00:42:39,38.7,G,66.4,G
20240206,00:42:44,38.6,G,66.4,G
20240206,00:42:49,38.6,G,66.4,G
20240206,00:42:54,38.5,G,66.4,G
20240206,00:42:59,38.5,G,66.4,G
20240206,00:43:04,38.5,G,66.4,G
20240206,00:43:09,38.6,G,66.4,G
20240206,00:43:14,38.6,G,66.4,G
20240206,00:43:19,38.5,G,66.4,G
20240206,00:43:24,38.5,G,66.4,G
20240206,00:43:29,38.4,G,66.4,G
20240206,00:43:34,38.4,G,66.4,G
20240206,00:43:39,38.3,G,66.4,G
20240206,00:43:44,38.4,G,66.4,G
20240206,00:43:49,38.3,G,66.4,G
20240206,00:43:54,38.3,G,66.4,G
20240206,00:43:59,38.3,G,66.4,G
20240206,00:44:04,38.2,G,66.4,G
20240206,00:44:09,38.1,G,66.4,G
20240206,00:44:14,38.1,G,66.4,G
20240206,00:44:19,38.0,G,66.4,G
20240206,00:44:24,38.1,G,66.4,G
20240206,00:44:29,38.2,G,66.4,G
20240206,00:44:34,38.3,G,66.4,G
20240206,00:44:39,38.5,G,66.4,G
20240206,00:44:44,38.5,G,66.4,G
20240206,00:44:49,38.5,G,66.4,G
20240206,00:44:54,38.4,G,66.4,G
20240206,00:44:59,38.5,G,66.4,G
20240206,00:45:04,38.4,G,66.4,G
20240206,00:45:09,38.5,G,66.4,G
20240206,00:45:14,38.5,G,66.4,G
20240206,00:45:19,38.6,G,66.4,G
20240206,00:45:24,38.6,G,66.4,G
20240206,00:45:29,38.6,G,66.4,G
20240206,00:45:34,38.5,G,66.4,G
20240206,00:45:39,38.5,G,66.4,G
20240206,00:45:44,38.5,G,66.4,G
20240206,00:45:49,38.6,G,66.4,G
20240206,00:45:54,38.6,G,66.4,G
20240206,00:45:59,38.6,G,66.4,G
20240206,00:46:04,38.6,G,66.4,G
20240206,00:46:09,38.5,G,66.4,G
20240206,00:46:14,38.6,G,66.4,G
20240206,00:46:19,38.6,G,66.4,G
20240206,00:46:24,38.5,G,66.4,G
20240206,00:46:29,38.4,G,66.4,G
20240206,00:46:34,38.3,G,66.4,G
20240206,00:46:39,38.2,G,66.4,G
20240206,00:46:44,38.1,G,66.4,G
20240206,00:46:49,38.1,G,66.4,G
20240206,00:46:54,38.1,G,66.4,G
20240206,00:46:59,38.1,G,66.4,G
20240206,00:47:04,38.2,G,66.4,G
20240206,00:47:09,38.3,G,66.4,G
20240206,00:47:14,38.2,G,66.4,G
20240206,00:47:19,38.0,G,66.4,G
20240206,00:47:24,37.8,G,66.4,G
20240206,00:47:29,37.6,G,66.4,G
20240206,00:47:34,37.6,G,66.4,G
20240206,00:47:39,37.6,G,66.4,G
20240206,00:47:44,37.7,G,66.4,G
20240206,00:47:49,37.7,G,66.4,G
20240206,00:47:54,37.8,G,66.4,G
20240206,00:47:59,37.9,G,66.4,G
20240206,00:48:04,37.9,G,66.4,G
20240206,00:48:09,38.0,G,66.4,G
20240206,00:48:14,38.1,G,66.4,G
20240206,00:48:19,38.1,G,66.4,G
20240206,00:48:24,38.1,G,66.4,G
20240206,00:48:29,38.1,G,66.4,G
20240206,00:48:34,38.0,G,66.4,G
20240206,00:48:39,37.9,G,66.4,G
20240206,00:48:44,37.8,G,66.4,G
20240206,00:48:49,37.8,G,66.4,G
20240206,00:48:54,37.7,G,66.4,G
20240206,00:48:59,37.7,G,66.4,G
20240206,00:49:04,37.6,G,66.4,G
20240206,00:49:09,37.6,G,66.4,G
20240206,00:49:14,37.7,G,66.4,G
20240206,00:49:19,37.7,G,66.4,G
20240206,00:49:24,37.8,G,66.4,G
20240206,00:49:29,37.8,G,66.4,G
20240206,00:49:34,37.8,G,66.4,G
20240206,00:49:39,37.9,G,66.4,G
20240206,00:49:44,38.0,G,66.4,G
20240206,00:49:49,38.1,G,66.4,G
20240206,00:49:54,38.3,G,66.4,G
20240206,00:49:59,38.4,G,66.4,G
20240206,00:50:04,38.5,G,66.4,G
20240206,00:50:09,38.4,G,66.4,G
20240206,00:50:14,38.3,G,66.4,G
20240206,00:50:19,38.2,G,66.4,G
20240206,00:50:24,38.2,G,66.4,G
20240206,00:50:29,38.2,G,66.4,G
20240206,00:50:34,38.1,G,66.4,G
20240206,00:50:39,38.0,G,66.4,G
20240206,00:50:44,38.0,G,66.4,G
20240206,00:50:49,38.0,G,66.4,G
20240206,00:50:54,38.0,G,66.4,G
20240206,00:50:59,38.1,G,66.4,G
20240206,00:51:04,38.1,G,66.4,G
20240206,00:51:09,38.1,G,66.4,G
20240206,00:51:14,38.1,G,66.4,G
20240206,00:51:19,38.3,G,66.4,G
20240206,00:51:24,38.4,G,66.4,G
20240206,00:51:29,38.4,G,66.4,G
20240206,00:51:34,38.5,G,66.4,G
20240206,00:51:39,38.6,G,66.4,G
20240206,00:51:44,38.6,G,66.4,G
20240206,00:51:49,38.6,G,66.4,G
20240206,00:51:54,38.6,G,66.4,G
20240206,00:51:59,38.5,G,66.4,G
20240206,00:52:04,38.4,G,66.4,G
20240206,00:52:09,38.4,G,66.4,G
20240206,00:52:14,38.4,G,66.4,G
20240206,00:52:19,38.5,G,66.4,G
20240206,00:52:24,38.5,G,66.4,G
20240206,00:52:29,38.5,G,66.4,G
20240206,00:52:34,38.5,G,66.4,G
20240206,00:52:39,38.4,G,66.4,G
20240206,00:52:44,38.4,G,66.4,G
